time,Wind,Precip,Temp
68430,23.96,0.0,55.5
68431,6.0,0.0,47.43
68432,1.37,0.0,51.8
68433,11.78,0.0,64.86
68434,8.74,0.0004,67.83
68435,5.12,0.0,75.62
68436,5.84,0.0,57.51
68437,4.57,0.0,53.57
68438,6.26,0.0,60.24
68439,6.71,0.0,63.51
68440,1.23,0.0,56.31
68441,6.01,0.0,51.64
68442,3.98,0.0,55.41
68443,0.04,0.0,62.02
68444,11.48,0.013,57.84
68445,5.99,0.0,76.5
68446,0.42,0.0,58.71
68447,4.65,0.0,38.72
68448,2.97,0.0,53.19
68449,10.61,0.0,52.1
68450,3.94,0.0,46.66
68451,9.02,0.0,57.9
68452,9.57,0.0,47.45
68453,2.54,0.0008,53.93
68454,6.57,0.0,51.85
68455,3.24,0.0,47.43
68456,-0.18,0.0,60.84
68457,11.46,0.0,57.02
68458,4.98,0.0,59.69
68459,5.01,0.0024,66.47
68460,7.37,0.0,66.83
68461,6.48,0.0,57.31
68462,18.65,0.0067,54.99
68463,1.09,0.0,66.58
68464,4.83,0.0,69.01
68465,7.16,0.0,66.6
68466,4.26,0.0,64.59
68467,8.5,0.0,60.13
68468,5.57,0.0,58.62
68469,5.41,0.0,67.04
68470,8.41,0.0,49.58
68471,5.0,0.0,59.06
68472,14.19,0.0,55.54
68473,9.05,0.0,45.65
68474,10.95,0.0,61.73
68475,4.94,0.0,60.53
68476,12.72,0.0,57.45
68477,4.62,0.0,53.77
68478,1.09,0.0,57.87
68479,0.6,0.0,60.62
68480,5.31,0.0,73.4
68481,2.23,0.0003,55.23
68482,12.53,0.0,54.97
68483,6.03,0.0063,46.67
68484,2.96,0.0,59.22
68485,10.71,0.0,50.25
68486,7.39,0.0,61.69
68487,2.47,0.0,60.69
68488,4.65,0.0,59.52
68489,6.5,0.004,62.84
68490,6.76,0.0,54.85
68491,11.79,0.0,52.99
68492,8.24,0.0,57.48
68493,5.79,0.0,72.17
68494,5.95,0.0,65.29
68495,4.86,0.0,51.08
68496,2.43,0.0,51.95
68497,5.28,0.0,67.71
68498,6.64,0.0,47.52
68499,3.58,0.0,72.99
68500,0.62,0.0,61.26
68501,5.9,0.0025,48.66
68502,3.29,0.0,52.03
68503,4.29,0.0,60.15
68504,11.42,0.0,46.5
68505,5.49,0.0086,58.55
68506,6.53,0.0,51.35
68507,6.83,0.0,49.7
68508,9.01,0.0,72.34
68509,5.81,0.0,50.99
68510,9.29,0.0,50.63
68511,4.6,0.0,53.94
68512,5.96,0.0,45.28
68513,5.94,0.0056,45.7
68514,6.58,0.0,46.63
68515,4.51,0.0,64.41
68516,4.05,0.0,42.48
68517,5.85,0.0,63.23
68518,11.64,0.0,53.38
68519,4.12,0.0,45.98
68520,2.74,0.0,56.44
68521,10.1,0.0109,63.33
68522,1.82,0.0,43.34
68523,5.46,0.0,68.78
68524,4.03,0.0,53.76
68525,7.97,0.0,55.48
68526,5.78,0.0137,69.07
68527,4.27,0.0,60.9
68528,10.07,0.0,60.81
68529,4.21,0.0,61.62
68530,9.72,0.0,56.7
68531,3.67,0.0,62.9
68532,10.34,0.001,57.51
68533,2.26,0.0,58.19
68534,4.64,0.0,45.49
68535,14.22,0.0,51.35
68536,5.9,0.0,67.87
68537,15.94,0.1059,50.92
68538,8.48,0.0,64.5
68539,5.86,0.0,59.62
68540,0.91,0.0,58.75
68541,3.96,0.0,61.61
68542,2.99,0.0,69.84
68543,10.94,0.0,64.7
68544,2.76,0.0,69.62
68545,8.72,0.0,51.99
68546,13.54,0.0,58.3
68547,7.06,0.0,50.69
68548,3.13,0.0,63.47
68549,4.47,0.0007,60.12
68550,8.25,0.0,53.36
68551,3.51,0.0,65.89
68552,7.67,0.0,58.99
68553,4.37,0.0053,54.84
68554,5.35,0.0,59.85
68555,10.5,0.0,53.31
68556,8.34,0.0,45.98
68557,3.04,0.0,69.46
68558,7.83,0.0,70.4
68559,7.15,0.0,43.83
68560,3.35,0.0018,61.37
68561,10.76,0.0,52.46
68562,10.0,0.0132,57.78
68563,4.83,0.0,56.81
68564,6.96,0.0,51.68
68565,1.06,0.0,63.1
68566,4.47,0.0,56.19
68567,4.97,0.0,51.68
68568,2.26,0.0,52.41
68569,6.2,0.0,64.89
68570,9.88,0.0,61.05
68571,6.83,0.0,60.26
68572,10.49,0.0,52.14
68573,6.98,0.0,53.14
68574,4.99,0.0,65.67
68575,3.58,0.0033,61.93
68576,7.8,0.005,48.09
68577,3.26,0.0,60.32
68578,9.13,0.0,50.62
68579,8.13,0.0,48.87
68580,4.6,0.0,46.49
68581,8.64,0.0,56.15
68582,8.57,0.0,46.89
68583,4.81,0.0,55.02
68584,4.3,0.0017,61.74
68585,17.81,0.0,51.4
68586,9.25,0.0,52.79
68587,9.86,0.0,68.98
68588,3.24,0.0,58.87
68589,4.38,0.0,77.36
68590,2.31,0.0,58.49
68591,1.42,0.0,67.05
68592,4.66,0.0,74.87
68593,4.85,0.0,47.14
68594,2.76,0.0,66.68
68595,11.34,0.0018,70.27
68596,7.62,0.0,55.45
68597,2.95,0.0066,60.29
68598,5.76,0.0,60.92
68599,7.65,0.0,58.29
68600,3.67,0.0591,59.94
68601,17.54,0.0,52.81
68602,2.3,0.0,65.42
68603,12.21,0.0,71.06
68604,14.49,0.0065,64.21
68605,6.28,0.0,39.75
68606,5.59,0.0,58.5
68607,2.26,0.0,58.88
68608,6.41,0.0,57.98
68609,4.97,0.0,68.31
68610,4.44,0.0,59.84
68611,5.74,0.0,59.0
68612,5.06,0.0,61.62
68613,3.91,0.0,65.94
68614,2.88,0.0061,56.67
68615,10.72,0.0299,71.28
68616,12.3,0.0,56.27
68617,6.35,0.0,60.18
68618,7.33,0.0,63.4
68619,6.19,0.0,67.02
68620,14.67,0.0,59.29
68621,6.35,0.0,66.99
68622,7.22,0.0,68.44
68623,5.18,0.0,64.98
68624,6.61,0.0,57.55
68625,12.75,0.0,63.17
68626,2.23,0.0,67.1
68627,3.31,0.0,41.1
68628,2.95,0.0,61.61
68629,4.23,0.0,59.08
68630,14.09,0.0,59.26
68631,5.51,0.0,51.64
68632,13.48,0.0004,58.84
68633,10.68,0.0,51.74
68634,9.24,0.0,55.57
68635,6.97,0.0,60.19
68636,4.55,0.0,54.02
68637,11.88,0.0,49.46
68638,13.97,0.0,58.91
68639,5.37,0.0,44.78
68640,9.85,0.0,71.42
68641,1.18,0.0,57.69
68642,5.46,0.0,44.97
68643,8.7,0.0,53.81
68644,4.67,0.0,58.06
68645,2.9,0.0,70.0
68646,5.76,0.0,43.87
68647,5.59,0.0013,61.59
68648,3.62,0.0,59.39
68649,0.62,0.0,47.17
68650,2.36,0.0,61.45
68651,6.95,0.0,53.58
68652,5.8,0.0,46.11
68653,3.29,0.0,60.48
68654,1.04,0.0,54.76
68655,15.54,0.0,54.08
68656,8.6,0.0,54.96
68657,6.02,0.0118,74.69
68658,2.26,0.0,57.46
68659,3.18,0.0,60.15
68660,7.95,0.0,53.45
68661,18.73,0.0,51.0
68662,3.08,0.0022,68.55
68663,4.9,0.0042,59.83
68664,8.4,0.0,65.98
68665,4.49,0.0196,48.55
68666,3.68,0.0,56.35
68667,3.5,0.0074,50.45
68668,7.4,0.0,61.34
68669,1.7,0.0,66.11
68670,8.75,0.0,61.55
68671,0.81,0.0,46.15
68672,5.12,0.0,50.06
68673,4.72,0.0,65.06
68674,6.7,0.0,57.34
68675,4.07,0.0,50.53
68676,2.27,0.0,70.14
68677,10.87,0.0,59.75
68678,16.61,0.0,74.0
68679,2.8,0.0,57.07
68680,8.04,0.0043,51.64
68681,8.72,0.0,60.81
68682,2.41,0.0,52.35
68683,8.7,0.0009,53.93
68684,5.4,0.0,52.4
68685,5.9,0.0,44.14
68686,9.03,0.0,56.65
68687,7.01,0.0,54.91
68688,0.63,0.0,48.07
68689,6.07,0.0,55.88
68690,18.75,0.0,69.37
68691,5.1,0.0,70.74
68692,3.42,0.0,63.9
68693,6.28,0.0,49.44
68694,3.7,0.0,50.84
68695,6.32,0.0,61.18
68696,9.89,0.0,55.6
68697,4.93,0.0,56.48
68698,2.9,0.0,60.71
68699,4.39,0.0,56.3
68700,4.01,0.0,59.26
68701,3.13,0.0,58.58
68702,12.23,0.0,54.71
68703,6.25,0.0026,60.74
68704,0.91,0.0,55.05
68705,9.38,0.0,69.65
68706,0.87,0.0,49.55
68707,5.24,0.0,64.7
68708,11.02,0.0042,51.77
68709,12.67,0.0,50.17
68710,13.34,0.0,60.54
68711,5.57,0.0,68.32
68712,14.29,0.0,60.93
68713,5.13,0.0,80.17
68714,4.89,0.0,67.79
68715,1.67,0.0,74.35
68716,6.54,0.0,51.01
68717,8.28,0.0,65.45
68718,3.95,0.0042,57.32
68719,6.39,0.0,56.69
68720,14.42,0.0,61.61
68721,5.82,0.0,73.43
68722,1.46,0.0,63.89
68723,4.44,0.0,57.11
68724,0.52,0.0,63.3
68725,12.52,0.0,69.85
68726,6.97,0.0,70.83
68727,5.07,0.0,41.86
68728,5.21,0.0,43.69
68729,6.3,0.0,54.85
68730,4.87,0.0,47.61
68731,0.07,0.0,49.01
68732,6.71,0.0,51.59
68733,4.26,0.0,48.46
68734,8.21,0.0,53.56
68735,13.78,0.0,64.33
68736,14.04,0.0,52.59
68737,4.94,0.0,57.28
68738,5.32,0.0,49.58
68739,10.12,0.0,40.39
68740,9.84,0.0,47.75
68741,9.46,0.0,58.88
68742,4.59,0.0,51.23
68743,1.89,0.0,64.47
68744,2.67,0.0,57.37
68745,5.66,0.0,52.63
68746,10.95,0.0,64.7
68747,6.75,0.0,62.45
68748,0.93,0.0,47.71
68749,11.17,0.0,71.88
68750,1.35,0.0,63.49
68751,5.82,0.0,56.64
68752,0.74,0.0,57.97
68753,15.68,0.0,65.22
68754,3.89,0.0,59.19
68755,4.73,0.0,54.93
68756,4.65,0.0,56.91
68757,13.03,0.0,61.76
68758,10.27,0.0,55.17
68759,3.57,0.0,45.2
68760,2.99,0.0,69.91
68761,12.21,0.0,64.24
68762,7.02,0.0,65.1
68763,-0.09,0.0,64.93
68764,5.43,0.0,52.67
68765,15.03,0.0,58.51
68766,8.66,0.0,74.34
68767,5.94,0.1967,57.4
68768,1.41,0.0,57.28
68769,0.47,0.0013,47.14
68770,7.33,0.0,54.64
68771,11.22,0.0,63.31
68772,5.73,0.0,50.61
68773,12.04,0.0,64.99
68774,7.47,0.0,61.29
68775,2.82,0.0,43.0
68776,7.49,0.0,50.88
68777,2.28,0.0,51.64
68778,5.6,0.0,57.54
68779,6.76,0.0,64.85
68780,1.99,0.0,62.68
68781,3.6,0.0,56.73
68782,2.75,0.0,52.18
68783,3.38,0.0,51.65
68784,7.5,0.0011,64.73
68785,7.41,0.0,58.94
68786,1.79,0.0,43.75
68787,7.49,0.0,46.61
68788,2.18,0.0,59.25
68789,3.95,0.0,49.81
68790,2.56,0.0,61.45
68791,2.91,0.0,42.55
68792,1.71,0.002,55.52
68793,3.27,0.0,46.41
68794,7.72,0.0,59.01
68795,1.75,0.0,63.0
68796,2.43,0.0,57.89
68797,8.96,0.0,54.07
68798,3.49,0.0,51.77
68799,4.86,0.0,56.17
68800,1.16,0.0,57.09
68801,7.54,0.0,56.29
68802,4.07,0.0,58.35
68803,3.21,0.0,57.37
68804,1.65,0.0,46.55
68805,4.63,0.0,72.3
68806,7.29,0.0,60.88
68807,9.48,0.0,67.07
68808,5.75,0.0,52.08
68809,10.75,0.0,49.03
68810,2.94,0.0,49.57
68811,-0.85,0.0,61.7
68812,2.53,0.0,66.35
68813,10.74,0.0,60.61
68814,1.65,0.0,46.82
68815,4.72,0.0,42.65
68816,9.88,0.0,59.8
68817,15.23,0.0,47.4
68818,4.2,0.0,64.77
68819,4.18,0.0,67.17
68820,7.45,0.0,73.93
68821,4.2,0.0,51.04
68822,5.25,0.0003,74.39
68823,5.16,0.0,80.52
68824,4.18,0.0,62.23
68825,5.77,0.0,63.84
68826,10.04,0.0,50.82
68827,10.61,0.0,48.58
68828,2.76,0.0,42.77
68829,22.85,0.0,51.14
68830,2.35,0.0,65.7
68831,6.22,0.0,71.66
68832,8.29,0.0,60.04
68833,3.15,0.0,48.17
68834,3.95,0.0,54.82
68835,6.05,0.0,53.77
68836,3.44,0.0,75.57
68837,12.27,0.0,67.78
68838,2.79,0.0,57.11
68839,4.74,0.0,53.24
68840,2.41,0.0,49.58
68841,12.63,0.0,65.56
68842,0.39,0.0,46.71
68843,0.17,0.0,66.54
68844,11.16,0.0,75.65
68845,5.42,0.0,54.36
68846,5.16,0.0,41.59
68847,5.74,0.0,61.22
68848,6.85,0.0,63.14
68849,4.14,0.0,48.82
68850,3.21,0.0,52.91
68851,11.31,0.0,57.64
68852,5.67,0.0,49.99
68853,2.61,0.0026,75.46
68854,5.2,0.0,59.11
68855,8.47,0.0,58.31
68856,2.99,0.0,61.14
68857,5.14,0.0,51.93
68858,11.12,0.0067,53.41
68859,3.89,0.0,65.55
68860,3.11,0.0,53.42
68861,2.72,0.0,54.88
68862,4.59,0.0,67.19
68863,5.75,0.0,57.53
68864,6.46,0.0,64.2
68865,9.82,0.0,52.38
68866,1.28,0.0,72.07
68867,8.78,0.0,63.6
68868,6.42,0.0,63.43
68869,9.59,0.0,54.14
68870,7.65,0.0,63.17
68871,4.53,0.0,53.35
68872,10.91,0.0,58.45
68873,12.39,0.0,71.09
68874,5.31,0.0,65.2
68875,3.69,0.0,67.45
68876,6.63,0.0,57.51
68877,0.04,0.0,62.87
68878,0.69,0.0,52.75
68879,3.78,0.0,53.46
68880,6.14,0.0,48.07
68881,3.34,0.0,62.22
68882,1.41,0.0,43.23
68883,11.76,0.0,42.42
68884,3.54,0.0,42.43
68885,7.01,0.0,68.27
68886,5.99,0.0,57.3
68887,7.3,0.0,43.84
68888,4.86,0.0,65.85
68889,6.79,0.0,55.17
68890,7.95,0.0012,60.44
68891,3.07,0.0,49.38
68892,11.25,0.002,51.39
68893,3.72,0.0,53.09
68894,6.24,0.0,62.47
68895,4.34,0.0,52.52
68896,4.18,0.0,66.86
68897,6.86,0.0,59.81
68898,12.89,0.0093,50.2
68899,5.45,0.0022,46.25
68900,5.54,0.0,56.91
68901,3.44,0.0,57.66
68902,2.12,0.0,50.27
68903,14.14,0.0,55.14
68904,2.93,0.0,61.41
68905,1.56,0.0,54.99
68906,3.79,0.0,42.0
68907,5.27,0.0,61.75
68908,7.78,0.0004,63.77
68909,8.08,0.0,65.14
68910,4.94,0.0,65.14
68911,3.42,0.0,56.99
68912,1.62,0.0,53.37
68913,4.42,0.0,52.02
68914,7.5,0.0,61.67
68915,6.45,0.0,72.67
68916,4.38,0.0,52.13
68917,4.33,0.0,48.11
68918,3.34,0.0,61.18
68919,4.74,0.1186,43.53
68920,4.25,0.0,63.8
68921,1.92,0.0076,48.6
68922,8.19,0.0,59.77
68923,5.47,0.0,67.19
68924,5.32,0.0,62.35
68925,3.63,0.0,52.04
68926,4.63,0.0,63.13
68927,5.35,0.0,57.96
68928,1.39,0.0,48.81
68929,9.86,0.0,66.94
68930,1.69,0.0057,66.36
68931,2.64,0.0121,57.05
68932,10.43,0.0,65.0
68933,0.81,0.0663,60.97
68934,6.27,0.0,74.66
68935,4.97,0.0,45.26
68936,10.07,0.0,71.18
68937,2.26,0.0,57.46
68938,4.09,0.0,60.26
68939,11.67,0.0259,52.03
68940,15.22,0.0,43.3
68941,5.56,0.0,46.94
68942,2.5,0.0,62.04
68943,3.9,0.0,55.33
68944,3.69,0.0,64.71
68945,9.59,0.0,57.09
68946,6.19,0.0,49.03
68947,5.09,0.0,54.81
68948,3.01,0.0,55.77
68949,13.9,0.0,62.73
68950,1.89,0.0,52.57
68951,14.06,0.0,47.69
68952,7.38,0.0,65.34
68953,8.45,0.0,62.31
68954,4.0,0.0,66.76
68955,7.26,0.0048,45.26
68956,2.06,0.0,63.35
68957,10.02,0.0,57.83
68958,2.75,0.0,47.73
68959,3.65,0.0,58.92
68960,7.99,0.0,49.52
68961,6.77,0.0,65.09
68962,0.81,0.0,59.0
68963,1.35,0.0,70.16
68964,5.71,0.0,73.41
68965,6.69,0.0,58.03
68966,8.36,0.0,64.11
68967,11.1,0.0025,52.51
68968,7.09,0.0,57.84
68969,2.77,0.0,70.88
68970,11.99,0.0,59.87
68971,2.63,0.0006,48.55
68972,8.64,0.0,64.69
68973,5.47,0.0,66.45
68974,9.24,0.0,56.65
68975,6.02,0.0,45.71
68976,23.74,0.0,56.03
68977,16.35,0.0,65.65
68978,1.43,0.0,63.37
68979,3.25,0.008,63.4
68980,7.64,0.0,62.72
68981,3.18,0.0,52.85
68982,2.65,0.0,63.7
68983,16.05,0.0,61.72
68984,9.97,0.0,47.85
68985,6.11,0.0,53.97
68986,4.55,0.0,48.58
68987,3.79,0.0,64.47
68988,9.2,0.0,50.3
68989,3.31,0.0,63.63
68990,20.29,0.0,50.33
68991,13.03,0.0,54.35
68992,3.58,0.0,48.08
68993,4.88,0.0,47.02
68994,4.8,0.0,64.69
68995,3.04,0.0,45.72
68996,7.46,0.0,53.25
68997,7.92,0.0,55.47
68998,7.37,0.0003,37.57
68999,3.18,0.0,55.24
69000,3.58,0.0,46.35
69001,2.96,0.0036,52.83
69002,4.29,0.0,42.39
69003,10.87,0.0,58.12
69004,11.96,0.0,57.15
69005,13.84,0.0,51.95
69006,4.11,0.0,55.33
69007,7.08,0.0,64.24
69008,8.06,0.0,43.84
69009,5.77,0.0,53.23
69010,2.75,0.0,68.99
69011,4.08,0.0,61.99
69012,3.4,0.0,56.03
69013,5.28,0.0,46.94
69014,7.27,0.0,68.89
69015,5.36,0.0,50.54
69016,3.75,0.0,63.21
69017,9.77,0.0,55.12
69018,17.8,0.0,56.66
69019,3.66,0.0,69.86
69020,8.76,0.0,60.82
69021,1.05,0.034,38.22
69022,4.33,0.0,51.13
69023,8.66,0.0,54.57
69024,6.75,0.0,56.56
69025,11.26,0.0,53.0
69026,10.67,0.0,68.93
69027,2.68,0.0,63.82
69028,5.42,0.0,57.82
69029,4.84,0.0,57.32
69030,5.78,0.0,54.5
69031,5.55,0.0,66.0
69032,13.99,0.0,63.95
69033,12.92,0.0,48.91
69034,2.5,0.0,57.19
69035,23.85,0.0,50.19
69036,4.31,0.0,50.53
69037,5.88,0.0,62.38
69038,9.47,0.0,61.51
69039,5.35,0.0,56.34
69040,8.8,0.0,65.69
69041,9.73,0.0,48.04
69042,13.19,0.0,53.74
69043,11.73,0.0,52.23
69044,15.0,0.0015,65.92
69045,12.5,0.0,57.78
69046,5.44,0.0,58.55
69047,11.52,0.0,55.16
69048,3.95,0.0,55.12
69049,7.09,0.0,56.31
69050,5.28,0.0,45.13
69051,3.14,0.0,61.2
69052,12.94,0.0039,55.75
69053,4.13,0.0,49.98
69054,4.34,0.0,59.23
69055,7.24,0.0,55.8
69056,4.54,0.0,61.47
69057,8.46,0.0,73.53
69058,3.41,0.005,49.18
69059,7.5,0.0,65.24
69060,1.81,0.0853,51.67
69061,5.72,0.0,51.13
69062,11.49,0.0,61.88
69063,2.76,0.0,70.9
69064,6.83,0.0,55.19
69065,18.07,0.0,60.11
69066,8.98,0.0,43.28
69067,2.27,0.0,46.07
69068,4.66,0.0,60.21
69069,3.34,0.0,56.33
69070,8.29,0.0,58.81
69071,4.9,0.0031,63.33
69072,3.0,0.0,53.77
69073,6.86,0.0,64.01
69074,5.11,0.0,67.08
69075,5.67,0.0114,66.38
69076,3.01,0.0,56.17
69077,4.07,0.0,55.42
69078,9.6,0.0,66.04
69079,4.7,0.0,64.22
69080,2.82,0.0,43.17
69081,6.46,0.0,57.84
69082,3.27,0.0,58.81
69083,16.55,0.0,58.78
69084,11.29,0.0,62.18
69085,6.93,0.0,53.32
69086,3.97,0.0,46.86
69087,4.84,0.0,66.19
69088,4.38,0.0,60.03
69089,2.36,0.0,68.9
69090,10.64,0.0,57.65
69091,0.63,0.0004,60.25
69092,7.08,0.0,63.78
69093,3.95,0.0,60.61
69094,6.58,0.0,50.75
69095,3.4,0.0,61.28
69096,0.33,0.0,60.9
69097,0.59,0.0,57.05
69098,7.83,0.0,46.02
69099,4.45,0.0,59.44
69100,1.53,0.0,49.89
69101,9.2,0.0,54.85
69102,13.02,0.0,45.77
69103,4.0,0.0026,54.26
69104,4.2,0.0,70.26
69105,2.98,0.0009,40.98
69106,2.83,0.0,56.36
69107,2.25,0.0,52.01
69108,7.0,0.0,51.71
69109,1.52,0.0,56.54
69110,3.24,0.0,62.43
69111,5.95,0.0017,60.63
69112,13.93,0.0,61.78
69113,2.32,0.0,45.9
69114,7.48,0.0,50.56
69115,2.36,0.0,65.33
69116,2.43,0.0,56.22
69117,0.97,0.0,58.73
69118,4.56,0.0,52.19
69119,6.1,0.0519,64.65
69120,8.94,0.0,51.33
69121,5.74,0.0,74.88
69122,7.21,0.0,62.72
69123,7.29,0.0,63.54
69124,3.91,0.0,62.75
69125,2.69,0.0023,51.03
69126,5.14,0.006,75.22
69127,3.9,0.0,63.92
69128,17.0,0.0,57.4
69129,3.88,0.0024,69.76
69130,7.7,0.0048,50.83
69131,2.37,0.0,50.68
69132,4.78,0.0,55.42
69133,4.16,0.0,53.05
69134,5.06,0.0,61.96
69135,6.57,0.0,46.35
69136,20.74,0.0,54.72
69137,5.36,0.0,53.32
69138,16.17,0.0,53.85
69139,2.76,0.0,67.8
69140,2.85,0.0,74.28
69141,1.54,0.0,60.76
69142,7.12,0.0,65.56
69143,10.34,0.0,50.48
69144,10.96,0.001,56.94
69145,6.12,0.0,51.35
69146,5.05,0.0,55.37
69147,4.22,0.0006,63.37
69148,2.99,0.0,59.05
69149,3.88,0.0,55.2
69150,6.92,0.0,49.56
69151,4.05,0.0,51.09
69152,8.13,0.0,59.04
69153,0.57,0.0,54.89
69154,2.95,0.0,57.24
69155,2.51,0.0,53.15
69156,6.0,0.0,50.12
69157,4.26,0.0055,44.83
69158,3.16,0.0,60.49
69159,12.84,0.0,60.89
69160,5.18,0.0,62.32
69161,5.69,0.0,64.21
69162,6.39,0.0042,39.34
69163,8.11,0.0,46.62
69164,5.06,0.0,66.93
69165,4.41,0.0,61.0
69166,1.92,0.0,57.75
69167,3.95,0.0,61.91
69168,9.41,0.0,45.22
69169,6.39,0.0,47.81
69170,4.62,0.0,60.67
69171,6.72,0.0187,54.47
69172,1.58,0.0005,62.76
69173,7.64,0.0,58.24
69174,14.67,0.0,47.45
69175,10.27,0.0,54.99
69176,13.49,0.0,70.75
69177,2.42,0.0,74.53
69178,14.92,0.0,56.39
69179,6.9,0.0,43.29
69180,6.05,0.0,45.65
69181,11.11,0.0,60.12
69182,0.06,0.0,47.94
69183,12.51,0.0,57.19
69184,5.06,0.0,64.18
69185,1.96,0.0,62.03
69186,10.52,0.0,38.06
69187,1.72,0.0,51.47
69188,7.93,0.0,67.05
69189,8.41,0.0,55.7
69190,3.06,0.0,77.34
69191,5.83,0.0,48.8
69192,10.55,0.0,70.3
69193,4.3,0.0031,50.53
69194,2.93,0.0,64.71
69195,6.38,0.0,51.34
69196,4.03,0.0,43.46
69197,7.78,0.0,51.28
69198,13.9,0.0029,68.85
69199,1.28,0.0,63.54
69200,5.45,0.0,59.15
69201,2.07,0.0,79.7
69202,7.81,0.0,49.76
69203,15.14,0.0,66.88
69204,7.24,0.049,54.52
69205,17.1,0.0007,52.59
69206,9.28,0.0,47.59
69207,4.86,0.0,60.85
69208,2.58,0.0,67.37
69209,9.48,0.0,52.99
69210,8.75,0.0,47.73
69211,4.27,0.0,70.25
69212,4.9,0.0,62.8
69213,4.28,0.0,64.34
69214,2.53,0.0,58.21
69215,8.33,0.0,56.28
69216,2.57,0.0,49.88
69217,11.37,0.0,59.66
69218,0.46,0.0002,53.78
69219,6.75,0.0,60.52
69220,4.18,0.0,50.91
69221,9.62,0.0,56.72
69222,3.38,0.0,51.58
69223,5.89,0.0139,67.31
69224,4.09,0.0,58.86
69225,5.13,0.0,53.93
69226,11.05,0.0,53.53
69227,6.07,0.0,62.38
69228,2.19,0.0,44.85
69229,12.05,0.0,69.39
69230,6.12,0.0,58.21
69231,0.87,0.0,62.43
69232,3.53,0.0,58.97
69233,10.14,0.0,69.06
69234,8.98,0.3618,56.07
69235,11.9,0.0,52.06
69236,4.45,0.0,62.43
69237,5.16,0.0,52.58
69238,4.43,0.0166,63.36
69239,1.72,0.0,62.35
69240,1.26,0.0,45.27
69241,3.33,0.0,52.47
69242,5.16,0.0,74.04
69243,4.37,0.0,64.63
69244,2.31,0.0,53.93
69245,5.76,0.0,69.05
69246,4.78,0.0,54.82
69247,4.52,0.0,58.66
69248,7.69,0.0,54.84
69249,2.3,0.0,40.08
69250,1.26,0.0,68.3
69251,11.95,0.0,45.43
69252,4.27,0.0,64.55
69253,10.6,0.0,52.62
69254,1.09,0.0,63.76
69255,10.17,0.0,65.85
69256,13.82,0.0,44.23
69257,6.58,0.0,60.96
69258,4.61,0.0,54.03
69259,6.34,0.0,57.91
69260,6.28,0.0,60.8
69261,10.71,0.0,58.29
69262,6.23,0.0,62.08
69263,9.91,0.0,57.18
69264,2.67,0.0,55.02
69265,4.02,0.0,54.5
69266,6.86,0.0,62.43
69267,-0.25,0.0,60.48
69268,4.78,0.0,56.57
69269,6.83,0.0,64.75
69270,7.56,0.0,57.26
69271,9.82,0.0,63.75
69272,3.85,0.0,68.31
69273,2.05,0.0,47.15
69274,4.51,0.0,52.44
69275,2.56,0.0,63.96
69276,10.22,0.0,57.59
69277,5.03,0.0,65.44
69278,3.71,0.0,71.71
69279,10.09,0.0,62.56
69280,8.31,0.0,72.41
69281,2.32,0.0,51.95
69282,18.38,0.0,53.85
69283,3.4,0.0,49.15
69284,3.34,0.0,50.62
69285,6.93,0.0,55.07
69286,10.51,0.0,53.3
69287,5.94,0.0,69.37
69288,9.43,0.0,44.83
69289,8.64,0.0,45.87
69290,6.71,0.0043,61.2
69291,6.48,0.0,56.73
69292,1.09,0.0,66.34
69293,7.02,0.0,43.25
69294,2.55,0.0,56.07
69295,3.61,0.0,49.67
69296,4.9,0.0,61.81
69297,8.35,0.0,61.42
69298,5.6,0.0,45.96
69299,4.33,0.0,62.61
69300,6.91,0.001,49.41
69301,4.53,0.0,52.58
69302,11.16,0.0,59.47
69303,12.06,0.0,72.95
69304,7.6,0.0,53.64
69305,9.54,0.0,64.68
69306,3.45,0.0,53.41
69307,15.08,0.0,65.84
69308,1.41,0.0,52.71
69309,2.18,0.0,63.41
69310,2.88,0.0,64.37
69311,4.99,0.0,43.77
69312,4.89,0.0,60.65
69313,9.82,0.0,47.79
69314,2.48,0.0,40.63
69315,1.07,0.0,52.11
69316,8.99,0.0421,53.39
69317,15.35,0.0,49.66
69318,5.6,0.0,61.42
69319,3.77,0.0,52.98
69320,7.14,0.0,51.12
69321,2.7,0.003,64.19
69322,12.15,0.0033,49.4
69323,6.06,0.0,62.87
69324,8.18,0.0,43.64
69325,6.92,0.0,54.67
69326,2.8,0.0,58.92
69327,3.7,0.0051,62.28
69328,8.1,0.0,51.47
69329,4.83,0.0,68.52
69330,0.33,0.0,56.01
69331,12.82,0.0,48.35
69332,8.62,0.0,51.52
69333,2.51,0.0,56.28
69334,5.21,0.0,59.99
69335,11.33,0.0,49.16
69336,9.54,0.0,71.75
69337,3.69,0.0,60.44
69338,2.65,0.0,55.07
69339,4.58,0.0,40.01
69340,6.82,0.0,61.22
69341,2.83,0.0,67.61
69342,6.67,0.0,45.21
69343,8.2,0.002,62.49
69344,4.35,0.0,52.22
69345,5.64,0.0,62.56
69346,3.33,0.0,50.66
69347,5.23,0.0,55.95
69348,7.66,0.0,47.9
69349,5.68,0.0,49.97
69350,3.51,0.0,52.49
69351,6.38,0.0,54.54
69352,2.4,0.0,54.76
69353,5.19,0.0,62.23
69354,5.4,0.0,64.74
69355,4.98,0.0,51.91
